"word","AW_POS","pep_id","searchname","PEP_POS","score","word_count","pos_percent","title","publishedat","polarity","art_id","url","category","author","shares"
geldwäscherei,708,39,Marcel Dobler,140,568,1259,11,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:39:00Z",0.125154316,5591,https://www.bernerzeitung.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
geldwäscherei,328,39,Marcel Dobler,140,188,1259,11,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:39:00Z",0.125154316,5591,https://www.bernerzeitung.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
betrug,710,39,Marcel Dobler,140,570,1259,11,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:39:00Z",0.125154316,5591,https://www.bernerzeitung.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
betrug,329,39,Marcel Dobler,140,189,1259,11,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:39:00Z",0.125154316,5591,https://www.bernerzeitung.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
korruption,123,39,Marcel Dobler,40,83,1259,3,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:39:00Z",0.125154316,5591,https://www.bernerzeitung.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
geldwäscherei,420,39,Marcel Dobler,13,407,519,3,"Josef Dittli erklärt, warum es am 10. Juni ein Ja braucht - Blick","2018-04-08T12:46:00Z",0.240079358,5598,https://www.blick.ch/news/politik/swisslos-praesident-josef-dittli-erklaert-warum-es-ein-ja-zum-geldspielgesetz-braucht-wo-illegalitaet-herrscht-braucht-es-regulierungen-id8221502.html,,,"{""facebook"": 18}"
betrug,422,39,Marcel Dobler,13,409,519,3,"Josef Dittli erklärt, warum es am 10. Juni ein Ja braucht - Blick","2018-04-08T12:46:00Z",0.240079358,5598,https://www.blick.ch/news/politik/swisslos-praesident-josef-dittli-erklaert-warum-es-ein-ja-zum-geldspielgesetz-braucht-wo-illegalitaet-herrscht-braucht-es-regulierungen-id8221502.html,,,"{""facebook"": 18}"
beeinflussung,208,39,Marcel Dobler,103,105,373,28,Geldspielgesetz: So weibeln Gegner und Befürworter - Blick,"2018-04-06T10:20:00Z",0.109999999,5601,https://www.blick.ch/news/politik/verwaltungsratssitz-oder-einen-haufen-geld-so-weibeln-die-lobbyisten-fuers-geldspielgesetz-id8215489.html,,,{}
vorteilsnahme,170,153,Pierre Maudet,156,14,213,73,So will die FDP einen zweiten Fall Maudet verhindern | Luzerner Zeitung,"2018-09-26T20:23:00Z",0.0232142862,7990,https://www.luzernerzeitung.ch/schweiz/so-will-die-fdp-einen-zweiten-fall-maudet-verhindern-ld.1056922,news/Politics,,{}
wahlbetrug,818,65,Franz Grüter,148,670,1430,10,"""E-Voting wäre das Ende für die Demokratie""","2018-03-02T19:17:00Z",-0.0326388888,6152,https://www.bernerzeitung.ch/schweiz/standard/EVoting-waere-das-Ende-fuer-die-Demokratie/story/16044404,news/Politics,,{}
korruption,287,44,Doris Fiala,15,272,637,2,Schweiz propagiert Blockchain-Lösungen für Flüchtlinge | NZZ,"2018-03-22T04:49:00Z",0.141228065,5724,https://www.nzz.ch/schweiz/schweiz-propagiert-blockchain-loesungen-fuer-fluechtlinge-ld.1367146,,,"{""facebook"": 30}"
korruption,280,170,Luca Volontè,248,32,579,43,Korruptionsskandal im Europarat - Blick,"2018-04-23T22:35:00Z",-0.0000000000000000107440935,5720,https://www.blick.ch/news/politik/aserbaidschan-wollte-schweizer-politiker-bestechen-huren-kaviar-und-millionen-id8293164.html,,,"{""facebook"": 83}"
korruption,222,44,Doris Fiala,179,43,579,31,Korruptionsskandal im Europarat - Blick,"2018-04-23T22:35:00Z",-0.0000000000000000107440935,5720,https://www.blick.ch/news/politik/aserbaidschan-wollte-schweizer-politiker-bestechen-huren-kaviar-und-millionen-id8293164.html,,,"{""facebook"": 83}"
geldwäsche,282,170,Luca Volontè,248,34,579,43,Korruptionsskandal im Europarat - Blick,"2018-04-23T22:35:00Z",-0.0000000000000000107440935,5720,https://www.blick.ch/news/politik/aserbaidschan-wollte-schweizer-politiker-bestechen-huren-kaviar-und-millionen-id8293164.html,,,"{""facebook"": 83}"
betrug,354,73,Verena Herzog,349,5,897,39,Gentests bleiben Privatsache ,"2018-02-26T23:17:00Z",0.0218954254,5773,https://www.bernerzeitung.ch/schweiz/standard/Gentests-bleiben-Privatsache-/story/16377404,,,{}
korruption,475,157,Christian Miesch,468,7,671,70,Justiz ermittelt gegen Thomas Borer und SVP-Politiker Miesch,"2018-03-29T04:48:00Z",0.0833333358,5838,https://www.bernerzeitung.ch/schweiz/standard/Justiz-ermittelt-gegen-Thomas-Borer-und-SVPPolitiker-Miesch/story/30638320,,,{}
bestechung,137,157,Christian Miesch,30,107,671,4,Justiz ermittelt gegen Thomas Borer und SVP-Politiker Miesch,"2018-03-29T04:48:00Z",0.0833333358,5838,https://www.bernerzeitung.ch/schweiz/standard/Justiz-ermittelt-gegen-Thomas-Borer-und-SVPPolitiker-Miesch/story/30638320,,,{}
bestechung,644,157,Christian Miesch,614,30,631,97,Der Druck auf Thomas Borer und SVP-Miesch steigt,"2018-04-26T11:04:00Z",0.0578947365,5835,https://www.derbund.ch/schweiz/standard/Der-Druck-auf-Thomas-Borer-und-SVPMiesch-steigt/story/12013215,,,{}
drogenhandel,195,126,Werner Salzmann,193,2,608,32,Diebe und Dealer statt Terroristen auf dem Radar,"2018-05-12T21:14:00Z",0.183333337,5931,https://www.derbund.ch/sonntagszeitung/standard/Diebe-und-Dealer-statt-Terroristen-auf-dem-Radar/story/22658368,,,{}
betrug,272,53,Balthasar Glättli,233,39,314,74,Kommission des Nationalrats ist gegen E-Voting-Moratorium ,"2018-06-29T11:41:00Z",0.0187500007,5914,https://www.inside-it.ch/articles/51531,,,{}
betrug,257,53,Balthasar Glättli,233,24,314,74,Kommission des Nationalrats ist gegen E-Voting-Moratorium ,"2018-06-29T11:41:00Z",0.0187500007,5914,https://www.inside-it.ch/articles/51531,,,{}
betrug,463,57,Alois Gmür,298,165,615,48,"Wer trinkt, soll mehr bezahlen","2018-02-14T06:32:00Z",0.135576919,5964,"https://www.tagblatt.ch/nachrichten/schweiz/wer-trinkt-soll-mehr-bezahlen;art253650,5215024",news/Business,Kari Kälin,{}
waffenhandel,221,145,Beat Walti,51,170,305,17,Leichtsinnig an der Waffe,"2018-05-30T21:49:00Z",0.127499998,5998,https://www.tagesanzeiger.ch/schweiz/Leichtsinnig-an-der-Waffe/story/27288400,news/Politics,,"{""facebook"": 16}"
betrug,478,28,Thierry Burkart,441,37,704,63,Die Post im Wirbelsturm,"2018-02-12T05:02:00Z",-0.117948718,6082,"https://www.luzernerzeitung.ch/nachrichten/schweiz/post-im-wirbelsturm;art9641,1196914",,,{}
betrug,117,28,Thierry Burkart,106,11,597,18,Rücktrittforderung nach Postauto-Skandal - Blick,"2018-02-08T11:01:00Z",0.0235294122,6119,https://www.blick.ch/news/politik/verkehrspolitiker-von-sp-bis-svp-fordern-nach-postauto-bschiss-konsequenzen-susanne-ruoff-muss-gehen-id7953699.html,news/Politics,Sven Zaugg,"{""facebook"": 63}"
betrug,392,109,Corrado Pardini,290,102,599,48,SVP-Nationalrat fordert neue Arbeitslosen-Statistik - inklusive den Ausgesteuerten,"2018-03-08T03:02:00Z",0.14430894,6150,https://www.aargauerzeitung.ch/schweiz/svp-nationalrat-fordert-neue-arbeitslosen-statistik-inklusive-den-ausgesteuerten-132293455,news/Business,Maja Briner,"{""facebook"": 259}"
wahlbetrug,207,65,Franz Grüter,41,166,575,7,Volksrechte vor Hackern schützen,"2018-03-01T22:53:00Z",0.179458335,6153,https://www.tagesanzeiger.ch/schweiz/standard/Volksrechte-vor-Hackern-schuetzen/story/23124763,news/Business,,{}
betrug,128,128,Silvia Schenker,124,4,467,27,Umstrittener Einsatz von Detektiven | NZZ,"2018-03-12T21:29:00Z",0.0942708328,6313,https://www.nzz.ch/schweiz/umstrittener-einsatz-von-detektiven-ld.1365398,,,"{""facebook"": 17}"
betrug,332,140,Mauro Tuena,281,51,396,71,"""IV-Rentner werden härter angepackt als Terroristen""","2018-03-12T19:22:00Z",-0.182500005,6211,http://www.20min.ch/schweiz/news/story/-Das-ist-ein-Sieg-fuer-die-ehrlichen-IV-Rentner--28445143,,,"{""facebook"": 2262}"
betrug,304,140,Mauro Tuena,281,23,396,71,"""IV-Rentner werden härter angepackt als Terroristen""","2018-03-12T19:22:00Z",-0.182500005,6211,http://www.20min.ch/schweiz/news/story/-Das-ist-ein-Sieg-fuer-die-ehrlichen-IV-Rentner--28445143,,,"{""facebook"": 2262}"
betrug,273,69,Barbara Gysi,139,134,396,35,"""IV-Rentner werden härter angepackt als Terroristen""","2018-03-12T19:22:00Z",-0.182500005,6211,http://www.20min.ch/schweiz/news/story/-Das-ist-ein-Sieg-fuer-die-ehrlichen-IV-Rentner--28445143,,,"{""facebook"": 2262}"
betrug,220,69,Barbara Gysi,139,81,396,35,"""IV-Rentner werden härter angepackt als Terroristen""","2018-03-12T19:22:00Z",-0.182500005,6211,http://www.20min.ch/schweiz/news/story/-Das-ist-ein-Sieg-fuer-die-ehrlichen-IV-Rentner--28445143,,,"{""facebook"": 2262}"
geldwäscherei,187,76,Ruth Humbel,141,46,584,24,Der Aargauer Wein soll den Wahlkampf der CVP prägen,"2018-04-26T03:09:00Z",0.195689648,6334,https://www.aargauerzeitung.ch/aargau/kanton-aargau/der-aargauer-wein-soll-den-wahlkampf-der-cvp-praegen-132481428,,,"{""facebook"": 22}"
betrug,189,76,Ruth Humbel,141,48,584,24,Der Aargauer Wein soll den Wahlkampf der CVP prägen,"2018-04-26T03:09:00Z",0.195689648,6334,https://www.aargauerzeitung.ch/aargau/kanton-aargau/der-aargauer-wein-soll-den-wahlkampf-der-cvp-praegen-132481428,,,"{""facebook"": 22}"
betrug,543,128,Silvia Schenker,411,132,719,57,Kampf gegen IV-Betrug - Sozialdetektive dürfen GPS-Tracker einsetzen,"2018-03-13T18:13:00Z",0.0076923077,6350,https://www.srf.ch/news/schweiz/kampf-gegen-iv-betrug-sozialdetektive-duerfen-gps-tracker-einsetzen,,,"{""facebook"": 268}"
betrug,269,140,Mauro Tuena,264,5,719,37,Kampf gegen IV-Betrug - Sozialdetektive dürfen GPS-Tracker einsetzen,"2018-03-13T18:13:00Z",0.0076923077,6350,https://www.srf.ch/news/schweiz/kampf-gegen-iv-betrug-sozialdetektive-duerfen-gps-tracker-einsetzen,,,"{""facebook"": 268}"
geldwäscherei,819,79,Beat Jans,766,53,1106,69,"2100 Milliarden Franken - steuerfrei","2018-05-19T11:28:00Z",-0.0144736841,6401,https://bazonline.ch/wirtschaft/standard/2100-Milliarden-Franken--steuerfrei/story/25944596,news/Business,,{}
drogenhandel,329,131,Heinz Siegenthaler,288,41,414,70,Bundesrat will Cannabis-Export erlauben,"2018-05-24T15:25:00Z",0.0633333325,6526,http://www.20min.ch/schweiz/news/story/Bundesrat-will-Cannabis-Export-erlauben-28781751,,,"{""facebook"": 139}"
korruption,376,157,Christian Miesch,208,168,484,43,Parlamentarier-Reise nach Kasachstan gestoppt - Blick,"2018-05-10T18:27:00Z",0.0172413792,6527,https://www.blick.ch/news/politik/parlamentarier-reise-gestoppt-schon-wieder-politiker-puff-um-kasachstan-id8361389.html,,,"{""facebook"": 38}"
korruption,547,88,Christa Markwalder,422,125,548,77,Umstrittener rumänischer Politiker ehrenvoll in Bern empfangen | NZZ,"2018-05-30T18:20:00Z",-0.113141023,6523,https://www.nzz.ch/schweiz/umstrittener-politiker-ehrenvoll-empfangen-ld.1390279,,,"{""facebook"": 217}"
betrug,525,90,Min Li Marti,422,103,748,56,Zürcher SP verliert einen Sitz | NZZ,"2018-02-08T19:35:00Z",0.0788888857,6544,https://www.nzz.ch/zuerich/zuercher-sp-verliert-einen-sitz-ld.1355446,news/Politics,Adi Kälin,{}
drogenhandel,453,93,Lisa Mazzone,257,196,450,57,"""Das Personal nahm ihnen die Schminke weg""","2018-04-16T20:10:00Z",0.114666663,6592,http://www.20min.ch/schweiz/news/story/Trans-14744127,,,"{""facebook"": 127}"
betrug,156,95,Mattea Meyer,30,126,710,4,Michael Künzle bleibt Winterthurer Stadtpräsident,"2018-04-15T12:12:00Z",0.235897437,6612,http://www.toponline.ch/news/winterthur/detail/news/kampf-ums-winterthurer-stadtpraesidium-kuenzle-oder-beutler-0086337/,news/Politics,,"{""facebook"": 96}"
schwarzgeld,70,95,Mattea Meyer,5,65,181,3,SP-Nationalrätin Mattea Meyer nimmt Steuersünder ins Visier | Blick am Abend,"2018-03-31T16:42:00Z",0.0346153863,6614,https://www.blickamabend.ch/news/bundesrat-soll-genauer-hinschauen-meyer-nimmt-steuersuender-ins-visier-id8187443.html,news/Politics,Ruedi Studer,{}
steuerhinterziehung,166,95,Mattea Meyer,142,24,181,78,SP-Nationalrätin Mattea Meyer nimmt Steuersünder ins Visier | Blick am Abend,"2018-03-31T16:42:00Z",0.0346153863,6614,https://www.blickamabend.ch/news/bundesrat-soll-genauer-hinschauen-meyer-nimmt-steuersuender-ins-visier-id8187443.html,news/Politics,Ruedi Studer,{}
steuerhinterziehung,31,95,Mattea Meyer,5,26,181,3,SP-Nationalrätin Mattea Meyer nimmt Steuersünder ins Visier | Blick am Abend,"2018-03-31T16:42:00Z",0.0346153863,6614,https://www.blickamabend.ch/news/bundesrat-soll-genauer-hinschauen-meyer-nimmt-steuersuender-ins-visier-id8187443.html,news/Politics,Ruedi Studer,{}
steuerhinterziehung,289,79,Beat Jans,202,87,314,64,Parlament zieht Schlussstrich unter Bankgeheimnis-Initiative | NZZ,"2018-02-28T09:19:00Z",-0.0149999997,6631,https://www.nzz.ch/schweiz/parlament-zieht-schlussstrich-unter-bankgeheimnis-initiative-ld.1361339,news/Business,,"{""facebook"": 4}"
steuerhinterziehung,277,79,Beat Jans,202,75,314,64,Parlament zieht Schlussstrich unter Bankgeheimnis-Initiative | NZZ,"2018-02-28T09:19:00Z",-0.0149999997,6631,https://www.nzz.ch/schweiz/parlament-zieht-schlussstrich-unter-bankgeheimnis-initiative-ld.1361339,news/Business,,"{""facebook"": 4}"
steuerhinterziehung,267,79,Beat Jans,202,65,314,64,Parlament zieht Schlussstrich unter Bankgeheimnis-Initiative | NZZ,"2018-02-28T09:19:00Z",-0.0149999997,6631,https://www.nzz.ch/schweiz/parlament-zieht-schlussstrich-unter-bankgeheimnis-initiative-ld.1361339,news/Business,,"{""facebook"": 4}"
steuerhinterziehung,219,79,Beat Jans,202,17,314,64,Parlament zieht Schlussstrich unter Bankgeheimnis-Initiative | NZZ,"2018-02-28T09:19:00Z",-0.0149999997,6631,https://www.nzz.ch/schweiz/parlament-zieht-schlussstrich-unter-bankgeheimnis-initiative-ld.1361339,news/Business,,"{""facebook"": 4}"
geldwäscherei,122,97,Leo Müller,42,80,347,12,Bitcoin erreicht Bundesbern - Blick,"2018-01-19T20:57:00Z",0.183333337,6636,https://www.blick.ch/news/politik/nach-bitcoin-hoehenflug-jetzt-nimmt-sich-die-politik-der-cyberwaehrungen-an-id7868215.html,news/Business,Sermîn Faki,{}
betrug,419,102,Jacques Nicolet,153,266,602,25,"""Bauern, was ist los mit euch?""","2018-06-04T16:49:00Z",0.0489361696,6682,https://www.derbund.ch/bern/kanton/Bauern-was-ist-los-mit-euch/story/22186422,,,"{""facebook"": 50}"
betrug,331,102,Jacques Nicolet,153,178,602,25,"""Bauern, was ist los mit euch?""","2018-06-04T16:49:00Z",0.0489361696,6682,https://www.derbund.ch/bern/kanton/Bauern-was-ist-los-mit-euch/story/22186422,,,"{""facebook"": 50}"
betrug,285,102,Jacques Nicolet,153,132,602,25,"""Bauern, was ist los mit euch?""","2018-06-04T16:49:00Z",0.0489361696,6682,https://www.derbund.ch/bern/kanton/Bauern-was-ist-los-mit-euch/story/22186422,,,"{""facebook"": 50}"
betrug,355,109,Corrado Pardini,326,29,567,57,Postauto-Skandal - So lief der Offerten-Schwindel,"2018-02-14T17:32:00Z",0.100000001,6777,https://www.srf.ch/news/schweiz/postauto-skandal-so-lief-der-offerten-schwindel,news/Politics,Florian Imbach,"{""facebook"": 56}"
korruption,643,116,Lukas Reimann,622,21,670,93,Überraschungscoup der Juso: In Schwyz und in Freiburg müssen die Parteien bald ihre Grossspender nennen | NZZ,"2018-03-04T16:41:00Z",0.0201612897,6835,https://www.nzz.ch/schweiz/ueberraschungscoup-der-juso-in-schwyz-und-in-freiburg-muessen-die-parteien-bald-ihre-grossspender-nennen-ld.1362777,,,"{""facebook"": 396}"
schmiergelder,261,126,Werner Salzmann,207,54,298,69,"""Das wäre ein riesiger Skandal""","2018-03-22T17:32:00Z",-0.0785714313,7036,https://www.bernerzeitung.ch/wirtschaft/unternehmen-und-konjunktur/Das-waere-ein-riesiger-Skandal/story/18031595,news/Business,,{}
bestechung,126,157,Christian Miesch,111,15,311,36,Miesch kann aufatmen: Bundesanwaltschaft soll nicht gegen Baselbieter Ex-Nationalrat ermitteln,"2018-06-19T17:04:00Z",-0.0479166657,7065,https://www.aargauerzeitung.ch/schweiz/miesch-kann-aufatmen-bundesanwaltschaft-soll-nicht-gegen-baselbieter-ex-nationalrat-ermitteln-132709696,news/Business,Peter Klaunzer,{}
beeinflussung,416,169,Eduard Lintner,346,70,659,53,"Aserbaidschan: Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:05:00Z",-0.0486111119,7539,https://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,"{""facebook"": 71}"
korruption,536,169,Eduard Lintner,346,190,659,53,"Aserbaidschan: Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:05:00Z",-0.0486111119,7539,https://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,"{""facebook"": 71}"
korruption,453,169,Eduard Lintner,346,107,659,53,"Aserbaidschan: Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:05:00Z",-0.0486111119,7539,https://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,"{""facebook"": 71}"
korruption,311,169,Eduard Lintner,262,49,659,40,"Aserbaidschan: Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:05:00Z",-0.0486111119,7539,https://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,"{""facebook"": 71}"
geldwäsche,313,169,Eduard Lintner,262,51,659,40,"Aserbaidschan: Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:05:00Z",-0.0486111119,7539,https://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,"{""facebook"": 71}"
bestechung,2309,171,Nicolás Maduro,1813,496,2508,72,"""Hans Stöckli nimmt die Fakten nicht wahr""","2018-05-26T21:57:00Z",0.0467505231,7089,https://www.bernerzeitung.ch/sonntagszeitung/leserbriefe/Hans-Stoeckli-nimmt-die-Fakten-nicht-wahr/story/23294999,news/Politics,,{}
schmiergelder,142,133,Carlo Sommaruga,131,11,313,42,Was der Bundesrat zu den Korruptionsvorwürfen sagt,"2018-04-19T12:56:00Z",0.0894736871,7094,https://bazonline.ch/wirtschaft/unternehmen-und-konjunktur/Was-der-Bundesrat-zu-den-Korruptionsvorwuerfen-sagt/story/19362077,news/Business,,{}
bestechung,198,133,Carlo Sommaruga,131,67,313,42,Was der Bundesrat zu den Korruptionsvorwürfen sagt,"2018-04-19T12:56:00Z",0.0894736871,7094,https://bazonline.ch/wirtschaft/unternehmen-und-konjunktur/Was-der-Bundesrat-zu-den-Korruptionsvorwuerfen-sagt/story/19362077,news/Business,,{}
bestechung,161,133,Carlo Sommaruga,131,30,313,42,Was der Bundesrat zu den Korruptionsvorwürfen sagt,"2018-04-19T12:56:00Z",0.0894736871,7094,https://bazonline.ch/wirtschaft/unternehmen-und-konjunktur/Was-der-Bundesrat-zu-den-Korruptionsvorwuerfen-sagt/story/19362077,news/Business,,{}
bestechung,121,133,Carlo Sommaruga,99,22,313,32,Was der Bundesrat zu den Korruptionsvorwürfen sagt,"2018-04-19T12:56:00Z",0.0894736871,7094,https://bazonline.ch/wirtschaft/unternehmen-und-konjunktur/Was-der-Bundesrat-zu-den-Korruptionsvorwuerfen-sagt/story/19362077,news/Business,,{}
bestechung,118,133,Carlo Sommaruga,99,19,313,32,Was der Bundesrat zu den Korruptionsvorwürfen sagt,"2018-04-19T12:56:00Z",0.0894736871,7094,https://bazonline.ch/wirtschaft/unternehmen-und-konjunktur/Was-der-Bundesrat-zu-den-Korruptionsvorwuerfen-sagt/story/19362077,news/Business,,{}
betrug,526,140,Mauro Tuena,119,407,641,19,SVP-Politiker hält Detektiv-Gesetz für falsch,"2018-05-04T05:03:00Z",0.021428572,7177,"https://www.tagblatt.ch/nachrichten/schweiz/widerstand-aus-den-eigenen-reihen;art120101,5284852",news/Politics,,{}
betrug,344,140,Mauro Tuena,119,225,641,19,SVP-Politiker hält Detektiv-Gesetz für falsch,"2018-05-04T05:03:00Z",0.021428572,7177,"https://www.tagblatt.ch/nachrichten/schweiz/widerstand-aus-den-eigenen-reihen;art120101,5284852",news/Politics,,{}
betrug,265,140,Mauro Tuena,119,146,641,19,SVP-Politiker hält Detektiv-Gesetz für falsch,"2018-05-04T05:03:00Z",0.021428572,7177,"https://www.tagblatt.ch/nachrichten/schweiz/widerstand-aus-den-eigenen-reihen;art120101,5284852",news/Politics,,{}
betrug,711,140,Mauro Tuena,353,358,739,48,Die Linke gewinnt die Zürcher Wahlen ,"2018-03-04T19:29:00Z",0.127519384,7195,https://www.bernerzeitung.ch/schweiz/Die-Linke-gewinnt-die-Zuercher-Wahlen-/story/27878239,news/Politics,,{}
betrug,375,140,Mauro Tuena,214,161,410,52,Die Linke gewinnt die Zürcher Wahlen ,"2018-03-04T19:10:00Z",0.0253333338,7196,https://bazonline.ch/schweiz/Die-Linke-gewinnt-die-Zuercher-Wahlen-/story/27878239,news/Politics,,{}
korruption,645,141,Albert Vitali,553,92,665,83,Zahnlose Korruptionsbekämpfer,"2018-05-14T16:58:00Z",0.117094018,7217,https://www.derbund.ch/schweiz/standard/Zahnlose-Korruptionsbekaempfer/story/20884472,,,{}
wahlbetrug,881,154,Donald Trump,789,92,1000,79,"Gewalt, Korruption und junge Wähler: Die Wahlen in Mexikos erklärt","2018-06-27T17:40:00Z",0.0238782056,7458,http://de.euronews.com/2018/06/27/die-wahlen-in-mexikos-erklaert?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2Beuronews%252Fde%252Fhome%2B%2528euronews%2B-%2Bhome%2B-%2Bde%2529&utm_content=FeedBurner,,,{}
wahlbetrug,872,154,Donald Trump,789,83,1000,79,"Gewalt, Korruption und junge Wähler: Die Wahlen in Mexikos erklärt","2018-06-27T17:40:00Z",0.0238782056,7458,http://de.euronews.com/2018/06/27/die-wahlen-in-mexikos-erklaert?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2Beuronews%252Fde%252Fhome%2B%2528euronews%2B-%2Bhome%2B-%2Bde%2529&utm_content=FeedBurner,,,{}
beeinflussung,797,154,Donald Trump,789,8,1000,79,"Gewalt, Korruption und junge Wähler: Die Wahlen in Mexikos erklärt","2018-06-27T17:40:00Z",0.0238782056,7458,http://de.euronews.com/2018/06/27/die-wahlen-in-mexikos-erklaert?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2Beuronews%252Fde%252Fhome%2B%2528euronews%2B-%2Bhome%2B-%2Bde%2529&utm_content=FeedBurner,,,{}
korruption,849,154,Donald Trump,789,60,1000,79,"Gewalt, Korruption und junge Wähler: Die Wahlen in Mexikos erklärt","2018-06-27T17:40:00Z",0.0238782056,7458,http://de.euronews.com/2018/06/27/die-wahlen-in-mexikos-erklaert?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%253A%2Beuronews%252Fde%252Fhome%2B%2528euronews%2B-%2Bhome%2B-%2Bde%2529&utm_content=FeedBurner,,,{}
korruption,702,171,Nicolás Maduro,676,26,762,89,"Nicolás Maduro: ""Die Wahlen in Venezuela sind eine Beleidigung der Demokratie""","2018-05-21T12:27:00Z",-0.0744680837,7552,https://www.zeit.de/politik/ausland/2018-05/nicolas-maduro-wahlsieg-venezuela-reaktionen-kritik,news/Politics,,"{""facebook"": 112}"
umweltverschmutzung,292,142,Karl Vogler,162,130,491,33,Firmen sollen im Ausland haften,"2018-04-21T10:57:00Z",-0.0681818202,7239,"https://www.tagblatt.ch/nachrichten/schweiz/firmen-sollen-im-ausland-haften;art120101,5272607",,,{}
geldwäscherei,662,142,Karl Vogler,525,137,708,74,"Wer Menschenrechte missachtet, soll dafür geradestehen müssen","2018-04-19T21:53:00Z",-0.00895061716,7240,https://www.derbund.ch/schweiz/standard/Wer-Menschenrechte-missachtet-soll-dafuer-geradestehen-muessen/story/14067458,news/Business,Catherine Boss,{}
geldwäscherei,307,142,Karl Vogler,294,13,370,79,"""Als Nächstes kommt die Netflix-Sperre""","2018-03-12T16:41:00Z",-0.140000001,7245,http://www.20min.ch/schweiz/news/story/-Als-Naechstes-kommt-die-Netflix-Sperre--19145315,news/Politics,,"{""facebook"": 105}"
korruption,209,149,Cédric Wermuth,62,147,508,12,"Swissaid sammelte Beweise, dass Korruption unschweizerisch ist - Blick","2018-05-09T17:39:00Z",0.0807870403,7324,https://www.blick.ch/news/politik/korruption-ist-unschweizerisch-zeigt-ein-hilfswerk-swissaid-blitzt-in-bern-mit-bestechungsversuchen-ab-id8358769.html,news/Politics,Andrea Willimann,"{""facebook"": 83}"
korruption,111,149,Cédric Wermuth,62,49,508,12,"Swissaid sammelte Beweise, dass Korruption unschweizerisch ist - Blick","2018-05-09T17:39:00Z",0.0807870403,7324,https://www.blick.ch/news/politik/korruption-ist-unschweizerisch-zeigt-ein-hilfswerk-swissaid-blitzt-in-bern-mit-bestechungsversuchen-ab-id8358769.html,news/Politics,Andrea Willimann,"{""facebook"": 83}"
betrug,187,150,Walter Wobmann,168,19,408,41,Entwicklungshilfe: SVP-Wobmann will Christenfeinde bestrafen - Blick,"2018-06-20T16:20:00Z",-0.188333333,7340,https://www.blick.ch/news/politik/wer-diskriminiert-und-verfolgt-soll-keine-entwicklungshilfe-erhalten-svp-wobmann-will-christenfeinde-bestrafen-id8518775.html,news/Politics,Andrea Willimann,"{""facebook"": 20}"
betrug,145,6,Viola Amherd,16,129,307,5,Ruag: Halb so viele Jets verursachen gleich viel Kosten,"2018-12-28T10:28:00Z",0.0235294122,7769,https://www.blick.ch/news/politik/das-vbs-zahlts-die-ruag-nimmts-halb-so-viele-jets-verursachen-gleich-viel-kosten-id15089357.html,,Pascal Tischhauser,"{""facebook"": 12}"
geldwäscherei,321,166,Jean-Claude Bastos,316,5,1047,30,Erschütterung in Zug und in Afrika,"2018-05-15T21:29:00Z",0.023690477,7516,https://www.bernerzeitung.ch/wirtschaft/paradise-papers/Erschuetterung-in-Zug-und-in-Afrika/story/13302063,,,{}
geldwäscherei,205,166,Jean-Claude Bastos,146,59,1047,14,Erschütterung in Zug und in Afrika,"2018-05-15T21:29:00Z",0.023690477,7516,https://www.bernerzeitung.ch/wirtschaft/paradise-papers/Erschuetterung-in-Zug-und-in-Afrika/story/13302063,,,{}
